date,city,city_zh,PM2.5,PM10,SO2,NO2,CO,O3_MDA8
2015-02-09,Foshan,佛山,70.0,95.0,22.2,65.8,1.21,115.0
2015-02-09,Guangzhou,广州,72.1,95.0,22.0,63.5,1.07,115.0
2015-02-09,Huizhou,惠州,57.3,102.2,17.5,30.8,0.93,144.0
2015-02-09,Jiangmen,江门,75.3,110.7,33.2,72.0,1.06,136.0
2015-02-09,Shenzhen,深圳,73.0,111.6,13.6,39.7,1.08,133.0
2015-02-09,Zhaoqing,肇庆,78.2,104.5,24.6,43.1,0.98,120.0
2015-02-09,Zhongshan,中山,77.6,105.0,18.0,56.1,1.42,96.0
2015-02-09,Zhuhai,珠海,74.8,119.7,14.5,38.9,1.73,122.0
2015-02-10,Dongguan,东莞,81.6,108.6,15.7,54.6,1.04,170.0
2015-02-10,Foshan,佛山,82.2,107.6,18.4,68.4,1.21,111.0
2015-02-10,Guangzhou,广州,95.0,126.3,24.5,83.6,1.23,118.0
2015-02-10,Huizhou,惠州,47.9,88.7,11.6,26.8,0.8,141.0
2015-02-10,Jiangmen,江门,75.0,103.7,23.1,49.9,0.93,146.0
2015-02-10,Shenzhen,深圳,53.6,77.0,11.2,37.5,0.95,114.0
2015-02-10,Zhaoqing,肇庆,105.1,135.3,26.5,54.4,1.15,123.0
2015-02-10,Zhongshan,中山,66.2,90.6,13.9,40.4,1.26,100.0
2015-02-10,Zhuhai,珠海,59.8,87.9,12.8,24.8,1.49,120.0
2015-02-11,Dongguan,东莞,97.6,126.2,28.7,86.7,1.2,90.0
2015-02-11,Foshan,佛山,96.3,122.2,22.5,76.0,1.3,57.0
2015-02-11,Guangzhou,广州,110.7,141.8,26.7,92.6,1.46,42.0
2015-02-11,Huizhou,惠州,63.4,111.7,17.8,37.3,0.94,143.0
2015-02-11,Jiangmen,江门,86.9,114.3,26.6,56.7,1.06,77.0
2015-02-11,Shenzhen,深圳,79.9,110.5,16.7,72.7,1.12,77.0
2015-02-11,Zhaoqing,肇庆,125.8,158.3,20.3,58.4,1.32,69.0
2015-02-11,Zhongshan,中山,93.9,119.1,19.2,60.0,1.83,44.0
2015-02-11,Zhuhai,珠海,84.0,115.5,17.7,43.3,1.23,93.0
2015-02-12,Dongguan,东莞,113.6,130.9,19.4,48.0,1.26,171.0
2015-02-12,Foshan,佛山,111.3,135.3,18.7,63.5,1.36,134.0
2015-02-12,Guangzhou,广州,114.3,142.5,16.0,78.1,1.38,106.0
2015-02-12,Huizhou,惠州,75.1,127.8,16.5,37.2,1.13,142.0
2015-02-12,Jiangmen,江门,114.0,146.8,22.2,53.8,1.31,160.0
2015-02-12,Shenzhen,深圳,100.6,136.9,13.2,50.0,1.26,127.0
2015-02-12,Zhaoqing,肇庆,118.5,142.9,14.7,37.8,1.38,119.0
2015-02-12,Zhongshan,中山,117.4,147.8,18.4,55.4,2.27,104.0
2015-02-12,Zhuhai,珠海,121.2,150.5,18.1,37.7,1.14,141.0
2015-02-13,Dongguan,东莞,64.4,91.7,13.3,64.0,1.07,171.0
2015-02-13,Foshan,佛山,66.9,95.2,16.9,80.9,1.09,121.0
2015-02-13,Guangzhou,广州,72.0,100.5,16.3,99.5,1.39,106.0
2015-02-13,Huizhou,惠州,39.7,87.8,10.4,34.0,0.87,143.0
2015-02-13,Jiangmen,江门,53.3,85.3,22.0,57.8,1.11,131.0
2015-02-13,Shenzhen,深圳,41.7,85.4,9.3,46.2,0.87,119.0
2015-02-13,Zhaoqing,肇庆,94.2,125.7,21.0,58.7,1.36,98.0
2015-02-13,Zhongshan,中山,46.3,74.2,10.9,56.0,1.86,83.0
2015-02-13,Zhuhai,珠海,52.7,96.3,9.5,42.2,0.79,115.0
2015-02-14,Dongguan,东莞,53.1,89.6,15.6,53.3,0.96,129.0
2015-02-14,Foshan,佛山,55.3,86.6,15.1,75.0,0.95,87.0
2015-02-14,Guangzhou,广州,63.7,91.4,19.4,92.4,1.19,87.0
2015-02-14,Huizhou,惠州,38.3,83.6,9.0,24.4,0.81,127.0
2015-02-14,Jiangmen,江门,53.3,86.0,22.5,58.1,1.02,78.0
2015-02-14,Shenzhen,深圳,41.7,91.3,8.2,26.3,0.8,110.0
2015-02-14,Zhaoqing,肇庆,92.1,124.1,20.7,62.6,1.37,58.0
2015-02-14,Zhongshan,中山,45.7,78.4,12.3,65.1,1.91,65.0
2015-02-14,Zhuhai,珠海,46.5,109.9,8.3,52.4,0.76,93.0
2015-02-15,Dongguan,东莞,75.5,104.6,16.9,47.0,1.11,59.0
2015-02-15,Foshan,佛山,84.6,86.5,10.3,52.9,1.07,61.0
2015-02-15,Guangzhou,广州,78.2,96.5,6.3,64.2,1.4,26.0
2015-02-15,Huizhou,惠州,41.8,81.1,6.4,26.2,0.92,101.0
2015-02-15,Jiangmen,江门,108.8,122.4,11.5,53.8,1.29,52.0
2015-02-15,Shenzhen,深圳,60.8,96.6,7.7,54.8,1.12,86.0
2015-02-15,Zhaoqing,肇庆,96.4,107.2,12.8,36.0,1.33,60.0
2015-02-15,Zhongshan,中山,116.6,133.4,13.9,67.7,2.04,39.0
2015-02-15,Zhuhai,珠海,112.4,148.5,6.5,43.9,1.11,66.0
2015-02-16,Dongguan,东莞,47.0,58.5,5.2,30.8,1.07,58.0
2015-02-16,Foshan,佛山,70.0,80.7,9.5,44.5,1.17,67.0
2015-02-16,Guangzhou,广州,48.2,68.8,3.4,48.2,1.34,44.0
2015-02-16,Huizhou,惠州,40.8,64.2,6.0,25.4,1.04,59.0
2015-02-16,Jiangmen,江门,92.2,112.8,11.2,47.7,1.49,89.0
2015-02-16,Shenzhen,深圳,65.6,90.4,6.2,43.5,1.27,53.0
2015-02-16,Zhaoqing,肇庆,84.7,99.4,10.5,32.2,1.69,73.0
2015-02-16,Zhongshan,中山,93.9,113.9,11.2,57.6,1.54,60.0
2015-02-16,Zhuhai,珠海,104.0,124.2,6.5,38.5,1.21,93.0
2015-02-17,Dongguan,东莞,43.4,52.6,7.9,32.8,1.01,92.0
2015-02-17,Foshan,佛山,44.0,50.8,8.6,35.4,0.96,93.0
2015-02-17,Guangzhou,广州,39.0,53.5,4.6,42.6,1.09,72.0
2015-02-17,Huizhou,惠州,31.6,50.1,5.7,16.8,0.92,104.0
2015-02-17,Jiangmen,江门,59.5,69.5,16.3,36.3,1.06,97.0
2015-02-17,Shenzhen,深圳,43.5,59.0,6.9,29.2,1.08,83.0
2015-02-17,Zhaoqing,肇庆,76.9,91.0,12.7,28.3,1.48,80.0
2015-02-17,Zhongshan,中山,51.4,59.9,11.3,45.8,0.98,42.0
2015-02-17,Zhuhai,珠海,63.8,,6.6,29.5,0.96,82.0
2015-02-18,Dongguan,东莞,45.2,60.3,8.2,16.1,0.98,139.0
2015-02-18,Foshan,佛山,43.2,55.1,10.2,24.2,0.89,108.0
2015-02-18,Guangzhou,广州,49.2,72.8,7.3,39.2,1.02,97.0
2015-02-18,Huizhou,惠州,42.2,77.8,7.8,12.4,1.0,129.0
2015-02-18,Jiangmen,江门,47.9,61.3,13.2,26.5,0.99,98.0
2015-02-18,Shenzhen,深圳,48.8,74.8,8.7,13.7,1.12,110.0
2015-02-18,Zhaoqing,肇庆,59.8,72.4,19.1,17.9,1.12,88.0
2015-02-18,Zhongshan,中山,44.4,60.1,9.5,32.5,0.86,67.0
2015-02-18,Zhuhai,珠海,49.5,76.8,5.9,22.5,0.94,91.0
2015-02-19,Dongguan,东莞,49.5,84.5,10.4,11.1,0.88,118.0
2015-02-19,Foshan,佛山,41.1,67.7,10.7,19.2,0.79,105.0
2015-02-19,Guangzhou,广州,61.5,95.0,12.0,28.9,1.0,97.0
2015-02-19,Huizhou,惠州,45.8,101.5,11.0,10.1,0.88,122.0
2015-02-19,Jiangmen,江门,45.4,70.2,10.3,23.7,0.87,102.0
2015-02-19,Shenzhen,深圳,49.8,87.1,10.0,14.0,0.96,108.0
2015-02-19,Zhaoqing,肇庆,65.7,94.9,24.3,15.9,1.0,83.0
2015-02-19,Zhongshan,中山,45.2,77.2,12.2,27.3,0.76,63.0
2015-02-19,Zhuhai,珠海,45.0,92.3,6.8,19.7,0.8,93.0
2015-02-20,Dongguan,东莞,32.0,46.5,6.2,10.7,0.74,111.0
2015-02-20,Foshan,佛山,33.4,49.0,8.8,16.1,0.67,88.0
2015-02-20,Guangzhou,广州,34.5,51.6,5.2,22.6,0.8,80.0
2015-02-20,Huizhou,惠州,24.3,49.2,6.5,8.2,0.7,106.0
2015-02-20,Jiangmen,江门,38.8,58.8,9.4,18.9,0.74,87.0
2015-02-20,Shenzhen,深圳,32.0,51.2,6.7,15.0,0.83,87.0
2015-02-20,Zhaoqing,肇庆,47.3,73.5,18.6,13.5,0.93,72.0
2015-02-20,Zhongshan,中山,31.2,46.2,8.1,20.3,0.62,60.0
2015-02-20,Zhuhai,珠海,31.0,54.3,4.6,14.0,0.65,84.0
2015-02-21,Dongguan,东莞,23.1,34.8,5.7,14.7,0.72,80.0
2015-02-21,Foshan,佛山,29.1,43.8,8.5,19.1,0.67,71.0
2015-02-21,Guangzhou,广州,33.7,48.5,4.7,31.4,0.82,53.0
2015-02-21,Huizhou,惠州,20.0,43.0,5.6,8.7,0.7,85.0
2015-02-21,Jiangmen,江门,30.4,56.0,8.4,15.2,0.73,70.0
2015-02-21,Shenzhen,深圳,27.7,46.1,6.9,25.7,0.87,63.0
2015-02-21,Zhaoqing,肇庆,32.4,50.7,14.9,13.8,0.87,55.0
2015-02-21,Zhongshan,中山,27.7,43.2,7.3,21.7,0.64,48.0
2015-02-21,Zhuhai,珠海,33.6,61.0,8.9,21.2,0.68,61.0
2015-02-22,Dongguan,东莞,26.3,36.7,7.1,22.0,0.81,75.0
2015-02-22,Foshan,佛山,27.7,37.6,7.9,23.4,0.79,49.0
2015-02-22,Guangzhou,广州,30.3,41.4,5.3,34.1,0.85,45.0
2015-02-22,Huizhou,惠州,20.6,36.8,6.2,12.2,0.77,68.0
2015-02-22,Jiangmen,江门,30.6,48.4,10.0,17.5,0.77,46.0
2015-02-22,Shenzhen,深圳,29.4,45.9,7.2,30.0,0.93,50.0
2015-02-22,Zhaoqing,肇庆,43.7,58.3,9.7,24.0,1.08,33.0
2015-02-22,Zhongshan,中山,25.6,31.5,7.2,22.0,0.67,33.0
2015-02-22,Zhuhai,珠海,32.3,,7.4,26.9,0.71,45.0
2015-02-23,Dongguan,东莞,17.3,19.6,4.9,16.6,0.84,55.0
2015-02-23,Foshan,佛山,15.7,20.0,7.0,21.6,0.72,32.0
2015-02-23,Guangzhou,广州,18.0,28.3,3.7,35.5,0.86,22.0
2015-02-23,Huizhou,惠州,14.5,22.0,5.0,9.2,0.83,63.0
2015-02-23,Jiangmen,江门,18.2,30.0,7.6,18.0,0.79,38.0
2015-02-23,Shenzhen,深圳,18.1,28.4,6.5,21.0,1.0,49.0
2015-02-23,Zhaoqing,肇庆,25.9,31.9,11.8,21.0,0.95,31.0
2015-02-23,Zhongshan,中山,12.8,,8.0,23.3,0.72,31.0
2015-02-23,Zhuhai,珠海,17.7,,6.6,25.2,0.78,44.0
2015-02-24,Dongguan,东莞,21.8,28.8,5.3,16.5,0.93,53.0
2015-02-24,Foshan,佛山,22.1,32.0,7.4,20.1,0.79,55.0
2015-02-24,Guangzhou,广州,23.8,35.1,4.5,33.5,0.98,35.0
2015-02-24,Huizhou,惠州,20.9,32.6,5.4,9.4,0.97,63.0
2015-02-24,Jiangmen,江门,27.8,40.2,10.0,16.2,0.93,51.0
2015-02-24,Shenzhen,深圳,27.7,36.7,5.9,21.8,1.14,48.0
2015-02-24,Zhaoqing,肇庆,22.3,32.2,13.3,14.0,1.02,42.0
2015-02-24,Zhongshan,中山,21.6,27.5,6.6,18.5,0.81,35.0
2015-02-24,Zhuhai,珠海,33.6,44.8,6.2,23.0,0.89,51.0
2015-02-25,Dongguan,东莞,22.0,28.2,5.4,21.3,0.88,47.0
2015-02-25,Foshan,佛山,19.9,28.0,6.6,16.2,0.71,57.0
2015-02-25,Guangzhou,广州,22.7,32.7,3.9,29.1,0.94,43.0
2015-02-25,Huizhou,惠州,16.9,29.1,7.2,10.8,0.83,58.0
2015-02-25,Jiangmen,江门,22.1,33.3,10.1,14.8,0.89,50.0
2015-02-25,Shenzhen,深圳,23.8,34.3,6.5,25.8,1.01,40.0
2015-02-25,Zhaoqing,肇庆,17.3,28.2,9.2,10.4,0.85,50.0
2015-02-25,Zhongshan,中山,21.1,27.7,6.5,16.4,0.72,35.0
2015-02-25,Zhuhai,珠海,30.8,45.0,5.4,21.3,0.71,59.0
2015-02-26,Dongguan,东莞,24.8,32.8,9.6,25.5,0.87,64.0
2015-02-26,Foshan,佛山,22.1,30.0,7.8,23.8,0.71,58.0
2015-02-26,Guangzhou,广州,24.3,35.8,8.0,34.9,0.86,41.0
2015-02-26,Huizhou,惠州,15.8,29.8,10.5,13.2,0.77,65.0
2015-02-26,Jiangmen,江门,21.6,31.0,11.0,15.7,0.86,54.0
2015-02-26,Shenzhen,深圳,21.4,36.3,7.8,26.4,0.9,48.0
2015-02-26,Zhaoqing,肇庆,26.3,37.7,10.2,16.8,0.91,48.0
2015-02-26,Zhongshan,中山,21.1,28.1,10.2,21.7,0.69,41.0
2015-02-26,Zhuhai,珠海,26.1,35.4,6.3,21.5,0.69,62.0
2015-02-27,Dongguan,东莞,20.0,27.0,5.8,19.2,0.64,74.0
2015-02-27,Foshan,佛山,19.0,26.8,7.4,25.0,0.6,53.0
2015-02-27,Guangzhou,广州,19.5,31.6,5.8,35.7,0.83,46.0
2015-02-27,Huizhou,惠州,13.2,25.9,10.8,10.6,0.69,72.0
2015-02-27,Jiangmen,江门,21.3,32.1,10.8,16.6,0.84,57.0
2015-02-27,Shenzhen,深圳,16.8,26.0,5.3,18.9,0.84,64.0
2015-02-27,Zhaoqing,肇庆,21.7,33.7,10.2,13.8,0.78,60.0
2015-02-27,Zhongshan,中山,19.4,29.1,8.2,21.5,0.66,33.0
2015-02-27,Zhuhai,珠海,19.8,25.8,5.8,20.0,0.6,54.0
2015-02-28,Dongguan,东莞,20.2,28.0,5.9,20.5,0.55,81.0
2015-02-28,Foshan,佛山,22.8,32.8,8.3,32.5,0.72,47.0
2015-02-28,Guangzhou,广州,23.1,35.9,7.5,38.8,0.8,47.0
2015-02-28,Huizhou,惠州,15.0,29.0,8.2,11.5,0.76,77.0
2015-02-28,Jiangmen,江门,22.1,36.7,12.0,18.5,0.88,64.0
2015-02-28,Shenzhen,深圳,18.0,29.0,4.8,20.1,0.89,65.0
2015-02-28,Zhaoqing,肇庆,31.9,47.2,10.4,22.3,0.87,40.0
2015-02-28,Zhongshan,中山,20.0,29.2,9.7,26.3,0.71,37.0
2015-02-28,Zhuhai,珠海,17.0,28.4,3.7,24.5,0.64,56.0
2015-03-01,Dongguan,东莞,13.5,18.9,8.5,17.8,0.72,67.0
2015-03-01,Foshan,佛山,10.7,19.5,8.0,22.6,0.87,43.0
2015-03-01,Guangzhou,广州,10.4,18.0,4.0,24.8,0.96,45.0
2015-03-01,Huizhou,惠州,8.3,18.7,8.1,11.9,0.89,74.0
2015-03-01,Jiangmen,江门,15.2,25.0,14.0,27.2,1.03,43.0
2015-03-01,Shenzhen,深圳,14.8,30.5,5.2,21.2,1.01,74.0
2015-03-01,Zhaoqing,肇庆,11.2,17.4,9.1,11.1,0.83,59.0
2015-03-01,Zhongshan,中山,16.2,24.2,10.1,32.8,0.95,33.0
2015-03-01,Zhuhai,珠海,15.2,23.9,6.2,26.9,0.87,54.0
2015-03-02,Dongguan,东莞,26.3,41.4,9.5,30.7,0.81,49.0
2015-03-02,Foshan,佛山,29.7,42.0,12.9,45.6,1.04,25.0
2015-03-02,Guangzhou,广州,32.5,46.6,10.6,51.0,1.06,23.0
2015-03-02,Huizhou,惠州,18.7,33.6,8.9,14.7,0.96,85.0
2015-03-02,Jiangmen,江门,31.4,51.0,20.6,44.4,1.29,34.0
2015-03-02,Shenzhen,深圳,21.4,44.6,5.6,21.6,1.02,74.0
2015-03-02,Zhaoqing,肇庆,30.5,46.4,19.7,30.1,1.03,37.0
2015-03-02,Zhongshan,中山,25.6,39.9,13.7,38.4,1.01,29.0
2015-03-02,Zhuhai,珠海,21.5,44.0,8.3,35.7,0.84,54.0
2015-03-03,Dongguan,东莞,34.6,48.0,10.0,37.2,0.86,51.0
2015-03-03,Foshan,佛山,43.6,63.5,11.0,51.2,1.24,12.0
2015-03-03,Guangzhou,广州,31.7,41.0,8.4,51.8,1.18,15.0
2015-03-03,Huizhou,惠州,31.3,48.7,8.3,19.3,0.99,71.0
2015-03-03,Jiangmen,江门,39.7,64.2,13.5,40.9,1.26,45.0
2015-03-03,Shenzhen,深圳,39.2,71.4,6.1,34.3,1.11,65.0
2015-03-03,Zhaoqing,肇庆,49.9,64.7,17.2,44.8,1.32,25.0
2015-03-03,Zhongshan,中山,31.1,44.2,7.7,33.0,1.12,48.0
2015-03-03,Zhuhai,珠海,29.2,47.5,4.6,32.6,0.89,63.0
2015-03-04,Dongguan,东莞,14.7,,6.2,23.1,0.83,37.0
2015-03-04,Foshan,佛山,14.1,19.9,7.4,32.0,1.0,30.0
2015-03-04,Guangzhou,广州,11.5,17.7,3.7,31.5,0.93,34.0
2015-03-04,Huizhou,惠州,9.9,17.6,6.0,17.2,0.99,35.0
2015-03-04,Jiangmen,江门,20.5,30.1,10.7,39.3,1.24,23.0
2015-03-04,Shenzhen,深圳,19.9,38.6,4.5,27.2,1.16,47.0
2015-03-04,Zhaoqing,肇庆,15.5,19.2,11.6,20.7,0.93,40.0
2015-03-04,Zhongshan,中山,19.7,,11.8,35.0,1.22,14.0
2015-03-04,Zhuhai,珠海,20.1,,4.0,35.6,1.13,28.0
2015-03-05,Dongguan,东莞,30.9,50.1,8.4,37.4,0.95,18.0
2015-03-05,Foshan,佛山,20.8,25.9,8.0,34.5,1.27,5.0
2015-03-05,Guangzhou,广州,17.0,26.5,4.5,35.2,1.14,6.0
2015-03-05,Huizhou,惠州,19.8,37.7,6.6,16.0,0.96,50.0
2015-03-05,Jiangmen,江门,33.3,43.1,14.5,40.1,1.58,9.0
2015-03-05,Shenzhen,深圳,23.6,33.6,4.6,21.6,1.07,57.0
2015-03-05,Zhaoqing,肇庆,17.6,24.8,17.8,27.8,1.12,16.0
2015-03-05,Zhongshan,中山,46.5,61.7,12.5,39.4,1.8,6.0
2015-03-05,Zhuhai,珠海,21.1,27.3,4.0,30.7,0.95,43.0
2015-03-06,Dongguan,东莞,20.3,28.0,7.0,25.4,0.97,13.0
2015-03-06,Foshan,佛山,13.9,17.6,6.7,28.6,1.16,9.0
2015-03-06,Guangzhou,广州,10.8,17.4,3.0,29.2,0.9,8.0
2015-03-06,Huizhou,惠州,14.9,26.8,6.3,16.8,1.05,20.0
2015-03-06,Jiangmen,江门,24.8,35.5,11.5,32.7,1.37,10.0
2015-03-06,Shenzhen,深圳,32.2,46.2,4.7,29.7,1.14,39.0
2015-03-06,Zhaoqing,肇庆,11.6,,10.8,19.9,1.01,19.0
2015-03-06,Zhongshan,中山,32.3,38.6,10.7,30.8,1.52,7.0
2015-03-06,Zhuhai,珠海,28.8,35.2,4.4,38.3,1.28,26.0
2015-03-07,Dongguan,东莞,24.7,37.3,8.6,31.7,0.97,37.0
2015-03-07,Foshan,佛山,31.3,44.2,10.9,37.2,1.18,10.0
2015-03-07,Guangzhou,广州,24.7,40.0,5.1,37.8,1.01,9.0
2015-03-07,Huizhou,惠州,18.5,33.4,6.8,18.8,1.09,42.0
2015-03-07,Jiangmen,江门,49.3,65.3,13.3,41.0,1.46,13.0
2015-03-07,Shenzhen,深圳,32.4,49.7,4.8,31.1,1.18,47.0
2015-03-07,Zhaoqing,肇庆,34.0,50.3,21.2,25.5,1.06,16.0
2015-03-07,Zhongshan,中山,50.0,69.7,14.6,35.3,1.24,10.0
2015-03-07,Zhuhai,珠海,44.0,,5.4,39.7,1.22,27.0
2015-03-08,Dongguan,东莞,38.8,57.0,15.3,46.5,0.95,77.0
2015-03-08,Foshan,佛山,78.3,115.6,21.5,67.2,1.8,11.0
2015-03-08,Guangzhou,广州,68.7,115.0,14.6,66.9,1.58,22.0
2015-03-08,Huizhou,惠州,19.0,35.2,7.3,13.8,0.85,81.0
2015-03-08,Jiangmen,江门,89.0,118.0,22.4,61.0,1.97,28.0
2015-03-08,Shenzhen,深圳,21.0,36.0,6.0,27.9,0.96,63.0
2015-03-08,Zhaoqing,肇庆,69.8,93.3,34.0,47.0,1.68,9.0
2015-03-08,Zhongshan,中山,51.2,106.3,15.7,47.8,1.69,28.0
2015-03-08,Zhuhai,珠海,36.7,48.0,5.2,43.3,1.05,55.0
2015-03-09,Dongguan,东莞,62.9,84.6,23.2,58.3,1.29,73.0
2015-03-09,Foshan,佛山,79.7,103.7,27.5,59.0,1.7,25.0
2015-03-09,Guangzhou,广州,68.8,95.7,16.8,62.0,1.68,13.0
2015-03-09,Huizhou,惠州,28.3,53.0,9.2,21.5,0.98,78.0
2015-03-09,Jiangmen,江门,96.2,117.2,23.9,62.1,1.97,53.0
2015-03-09,Shenzhen,深圳,41.2,73.1,11.2,65.6,1.16,66.0
2015-03-09,Zhaoqing,肇庆,65.3,91.3,27.0,43.2,1.58,25.0
2015-03-09,Zhongshan,中山,56.2,109.6,27.2,68.4,2.1,51.0
2015-03-09,Zhuhai,珠海,45.7,58.3,11.4,53.0,1.14,79.0
2015-03-10,Dongguan,东莞,32.9,43.3,10.7,32.4,1.02,45.0
2015-03-10,Foshan,佛山,32.3,41.0,13.0,40.5,1.1,19.0
2015-03-10,Guangzhou,广州,28.7,35.9,5.8,35.7,0.89,19.0
2015-03-10,Huizhou,惠州,22.9,46.8,8.0,14.6,0.79,75.0
2015-03-10,Jiangmen,江门,53.6,65.6,18.2,44.3,1.22,22.0
2015-03-10,Shenzhen,深圳,26.2,53.3,6.9,20.7,0.89,95.0
2015-03-10,Zhaoqing,肇庆,24.9,34.7,17.7,27.5,1.04,38.0
2015-03-10,Zhongshan,中山,33.7,58.4,15.3,38.8,1.16,46.0
2015-03-10,Zhuhai,珠海,23.0,37.8,5.1,29.0,0.82,81.0
2015-03-11,Dongguan,东莞,29.9,42.5,8.8,32.6,1.0,32.0
2015-03-11,Foshan,佛山,28.8,40.4,12.8,39.6,1.07,8.0
2015-03-11,Guangzhou,广州,22.8,32.2,5.5,35.7,0.93,11.0
2015-03-11,Huizhou,惠州,25.5,48.5,7.5,23.4,0.84,39.0
2015-03-11,Jiangmen,江门,50.8,70.3,19.1,45.5,1.0,11.0
2015-03-11,Shenzhen,深圳,51.7,76.7,7.4,30.5,0.99,64.0
2015-03-11,Zhaoqing,肇庆,28.1,38.1,16.7,27.8,1.06,26.0
2015-03-11,Zhongshan,中山,44.4,73.1,13.9,35.1,1.03,36.0
2015-03-11,Zhuhai,珠海,36.0,51.6,4.7,38.4,1.0,64.0
2015-03-12,Dongguan,东莞,,,,,,24.0
2015-03-12,Foshan,佛山,,,,,,11.0
2015-03-12,Guangzhou,广州,,,,,,11.0
2015-03-12,Huizhou,惠州,,,,,,22.0
2015-03-12,Jiangmen,江门,,,,,,12.0
2015-03-12,Shenzhen,深圳,,,,,,23.0
2015-03-12,Zhaoqing,肇庆,,,,,,27.0
2015-03-12,Zhongshan,中山,,,,,,9.0
2015-03-12,Zhuhai,珠海,,,,,,29.0
2015-03-13,Dongguan,东莞,28.5,45.0,16.8,44.7,1.15,30.0
2015-03-13,Foshan,佛山,42.6,58.0,18.6,57.3,1.37,8.0
2015-03-13,Guangzhou,广州,34.3,50.0,16.5,52.1,1.14,11.0
2015-03-13,Huizhou,惠州,18.8,37.8,9.2,23.9,0.95,43.0
2015-03-13,Jiangmen,江门,65.5,74.5,30.6,63.7,1.5,11.0
2015-03-13,Shenzhen,深圳,21.8,36.8,7.5,32.8,0.97,66.0
2015-03-13,Zhaoqing,肇庆,50.6,59.6,31.5,44.9,1.35,9.0
2015-03-13,Zhongshan,中山,34.2,51.7,12.1,49.7,1.25,22.0
2015-03-13,Zhuhai,珠海,19.6,,5.2,54.4,1.05,39.0
2015-03-14,Dongguan,东莞,41.0,65.3,16.3,58.8,1.17,57.0
2015-03-14,Foshan,佛山,71.5,94.3,25.3,70.5,1.75,7.0
2015-03-14,Guangzhou,广州,57.0,85.2,19.7,78.6,1.46,12.0
2015-03-14,Huizhou,惠州,27.1,54.1,9.9,28.4,0.94,74.0
2015-03-14,Jiangmen,江门,110.5,138.0,39.2,98.1,2.06,18.0
2015-03-14,Shenzhen,深圳,33.9,59.0,9.5,41.2,1.01,62.0
2015-03-14,Zhaoqing,肇庆,62.3,74.2,33.8,58.3,1.62,9.0
2015-03-14,Zhongshan,中山,58.4,82.1,15.9,59.2,1.45,21.0
2015-03-14,Zhuhai,珠海,35.5,47.7,8.4,60.0,1.19,41.0
2015-03-15,Dongguan,东莞,37.8,63.2,11.7,57.4,1.11,39.0
2015-03-15,Foshan,佛山,49.7,70.0,16.4,57.1,1.41,17.0
2015-03-15,Guangzhou,广州,48.8,71.4,14.3,65.3,1.33,12.0
2015-03-15,Huizhou,惠州,21.6,45.1,7.3,23.1,0.78,68.0
2015-03-15,Jiangmen,江门,35.4,,15.1,34.0,1.07,36.0
2015-03-15,Shenzhen,深圳,29.3,46.3,8.0,37.7,0.93,55.0
2015-03-15,Zhaoqing,肇庆,99.0,121.5,35.1,69.6,2.31,9.0
2015-03-15,Zhongshan,中山,24.3,38.4,9.7,24.1,1.03,41.0
2015-03-15,Zhuhai,珠海,24.2,29.5,6.7,35.5,0.88,54.0
2015-03-16,Dongguan,东莞,31.1,46.7,10.6,44.3,0.98,50.0
2015-03-16,Foshan,佛山,27.4,41.6,13.7,40.3,0.86,32.0
2015-03-16,Guangzhou,广州,37.8,54.6,15.8,55.0,0.98,19.0
2015-03-16,Huizhou,惠州,21.3,40.8,7.0,19.8,0.71,64.0
2015-03-16,Jiangmen,江门,24.0,34.3,14.3,26.3,0.91,43.0
2015-03-16,Shenzhen,深圳,25.6,41.3,7.7,39.7,0.89,42.0
2015-03-16,Zhaoqing,肇庆,55.1,80.4,25.5,42.3,1.59,27.0
2015-03-16,Zhongshan,中山,21.5,32.2,7.7,21.7,0.78,30.0
2015-03-16,Zhuhai,珠海,21.2,28.6,6.3,35.7,0.89,43.0
2015-03-17,Dongguan,东莞,30.5,43.0,8.8,39.0,0.75,54.0
2015-03-17,Foshan,佛山,24.9,39.0,10.8,36.0,0.78,27.0
2015-03-17,Guangzhou,广州,28.7,42.2,10.9,45.5,0.75,26.0
2015-03-17,Huizhou,惠州,20.1,39.1,6.6,15.3,0.62,64.0
2015-03-17,Jiangmen,江门,22.9,31.7,14.5,24.6,0.87,44.0
2015-03-17,Shenzhen,深圳,26.8,38.3,6.7,27.5,0.83,51.0
2015-03-17,Zhaoqing,肇庆,30.5,50.9,21.3,22.3,0.84,54.0
2015-03-17,Zhongshan,中山,19.5,29.4,8.8,15.8,0.66,37.0
2015-03-17,Zhuhai,珠海,18.8,26.1,5.2,25.4,0.8,46.0
2015-03-18,Dongguan,东莞,30.9,45.2,9.4,33.7,0.67,72.0
2015-03-18,Foshan,佛山,24.9,40.1,12.0,35.0,0.81,46.0
2015-03-18,Guangzhou,广州,31.4,48.7,11.3,48.2,0.74,32.0
2015-03-18,Huizhou,惠州,19.3,38.5,7.0,16.7,0.61,61.0
2015-03-18,Jiangmen,江门,19.6,32.8,14.2,20.9,0.86,64.0
2015-03-18,Shenzhen,深圳,25.9,41.1,6.0,31.0,0.83,45.0
2015-03-18,Zhaoqing,肇庆,30.2,53.5,26.4,21.7,0.82,65.0
2015-03-18,Zhongshan,中山,22.0,34.0,7.7,16.3,0.69,48.0
